[ERROR] 2020-04-04 19:38:05.761 [main] Database - java.sql.SQLException: Column count doesn't match value count at row 4
[ERROR] 2020-04-04 19:38:40.239 [main] Database - java.sql.SQLException: Column count doesn't match value count at row 4
[DEBUG] 2020-04-04 19:39:01.247 [main] GenericDao - List of all entities: []
[ERROR] 2020-04-04 19:56:06.830 [main] Database - java.sql.SQLException: Column count doesn't match value count at row 4
[DEBUG] 2020-04-04 19:56:10.872 [main] GenericDao - List of all entities: []
[ERROR] 2020-04-04 19:56:43.532 [main] Database - java.sql.SQLException: Column count doesn't match value count at row 4
[DEBUG] 2020-04-04 19:56:45.147 [main] GenericDao - List of all entities: []
[ERROR] 2020-04-04 19:57:44.511 [main] Database - java.sql.SQLException: Column count doesn't match value count at row 4
[DEBUG] 2020-04-04 19:57:46.129 [main] GenericDao - List of all entities: []
[DEBUG] 2020-04-04 20:16:19.511 [main] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:16:17, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:16:17, updatedAt=2020-04-04T20:16:17), Post(postId=2, title=Hope, author=Henry, category=Education, pubDate=2020-04-04T20:16:17, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:16:17, updatedAt=2020-04-04T20:16:17), Post(postId=3, title=Peace, author=Chantal, category=Politics, pubDate=2020-04-04T20:16:17, description= In Java terms, we would like the state of (some of) our objects to live beyond the scope of the JVM so that the same state is available later., createdAt=2020-04-04T20:16:17, updatedAt=2020-04-04T20:16:17), Post(postId=4, title=The happiness, author=Nadine, category=Social, pubDate=2020-04-04T20:16:17, description=So what is persistence?, createdAt=2020-04-04T20:16:17, updatedAt=2020-04-04T20:16:17), Post(postId=5, title=Great Dane, author=Ella, category=Politics, pubDate=2020-04-04T20:16:17, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:16:17, updatedAt=2020-04-04T20:16:17)]
[DEBUG] 2020-04-04 20:22:21.112 [main] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:22:19, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:22:19, updatedAt=2020-04-04T20:22:19), Post(postId=2, title=Hope, author=Henry, category=Education, pubDate=2020-04-04T20:22:19, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:22:19, updatedAt=2020-04-04T20:22:19), Post(postId=3, title=Peace, author=Chantal, category=Politics, pubDate=2020-04-04T20:22:19, description= In Java terms, we would like the state of (some of) our objects to live beyond the scope of the JVM so that the same state is available later., createdAt=2020-04-04T20:22:19, updatedAt=2020-04-04T20:22:19), Post(postId=4, title=The happiness, author=Nadine, category=Social, pubDate=2020-04-04T20:22:19, description=So what is persistence?, createdAt=2020-04-04T20:22:19, updatedAt=2020-04-04T20:22:19), Post(postId=5, title=Great Dane, author=Ella, category=Politics, pubDate=2020-04-04T20:22:19, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:22:19, updatedAt=2020-04-04T20:22:19)]
[DEBUG] 2020-04-04 20:22:59.198 [main] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:22:57, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:22:57, updatedAt=2020-04-04T20:22:57), Post(postId=2, title=Hope, author=Henry, category=Education, pubDate=2020-04-04T20:22:57, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:22:57, updatedAt=2020-04-04T20:22:57), Post(postId=3, title=Peace, author=Chantal, category=Politics, pubDate=2020-04-04T20:22:57, description= In Java terms, we would like the state of (some of) our objects to live beyond the scope of the JVM so that the same state is available later., createdAt=2020-04-04T20:22:57, updatedAt=2020-04-04T20:22:57), Post(postId=4, title=The happiness, author=Nadine, category=Social, pubDate=2020-04-04T20:22:57, description=So what is persistence?, createdAt=2020-04-04T20:22:57, updatedAt=2020-04-04T20:22:57), Post(postId=5, title=Great Dane, author=Ella, category=Politics, pubDate=2020-04-04T20:22:57, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:22:57, updatedAt=2020-04-04T20:22:57)]
[DEBUG] 2020-04-04 20:22:59.271 [main] GenericDao - A new Entity was Added with an Id: 6
[DEBUG] 2020-04-05 17:23:23.729 [main] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-05T17:23:19, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-05T17:23:19, updatedAt=2020-04-05T17:23:19), Post(postId=2, title=Hope, author=Henry, category=Education, pubDate=2020-04-05T17:23:19, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-05T17:23:19, updatedAt=2020-04-05T17:23:19), Post(postId=3, title=Peace, author=Chantal, category=Politics, pubDate=2020-04-05T17:23:19, description= In Java terms, we would like the state of (some of) our objects to live beyond the scope of the JVM so that the same state is available later., createdAt=2020-04-05T17:23:19, updatedAt=2020-04-05T17:23:19), Post(postId=4, title=The happiness, author=Nadine, category=Social, pubDate=2020-04-05T17:23:19, description=So what is persistence?, createdAt=2020-04-05T17:23:19, updatedAt=2020-04-05T17:23:19), Post(postId=5, title=Great Dane, author=Ella, category=Politics, pubDate=2020-04-05T17:23:19, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-05T17:23:19, updatedAt=2020-04-05T17:23:19)]
[DEBUG] 2020-04-05 17:23:23.851 [main] GenericDao - A new Entity was Added with an Id: 7
[DEBUG] 2020-04-05 17:25:05.618 [http-nio-8080-exec-4] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:08:08.382 [http-nio-8080-exec-4] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:08:22.938 [http-nio-8080-exec-7] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:11:19.442 [http-nio-8080-exec-1] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:13:16.854 [http-nio-8080-exec-1] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:13:22.893 [http-nio-8080-exec-2] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:13:25.972 [http-nio-8080-exec-3] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:13:34.578 [http-nio-8080-exec-6] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:13:52.162 [http-nio-8080-exec-7] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:15:58.781 [http-nio-8080-exec-1] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:16:05.229 [http-nio-8080-exec-4] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-05 18:34:13.601 [http-nio-8080-exec-4] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:06:44.842 [http-nio-8080-exec-10] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:16:06.259 [http-nio-8080-exec-11] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:25:21.004 [http-nio-8080-exec-1] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:25:59.063 [http-nio-8080-exec-6] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:29:02.356 [http-nio-8080-exec-10] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:29:23.408 [http-nio-8080-exec-4] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:30:45.489 [http-nio-8080-exec-2] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
[DEBUG] 2020-04-06 09:30:51.980 [http-nio-8080-exec-5] GenericDao - List of all entities: [Post(postId=1, title=How to create a generic Dao, author=James, category=Education, pubDate=2020-04-04T20:37:40, description=Hibernate ORM is concerned with helping your application to achieve persistence., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=2, title=Hibernate, author=Henry, category=Education, pubDate=2020-04-04T20:37:40, description=So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40), Post(postId=3, title=REST API, author=Chantal, category=Politics, pubDate=2020-04-04T20:37:40, description= Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet., createdAt=2020-04-04T20:37:40, updatedAt=2020-04-04T20:37:40)]
